eps2,mass,e,flux
0.0002,0.47,2.064707324980101,0.0
0.0002,0.47,2.4764710108793575,0.0
0.0002,0.47,2.9703525499842622,0.0
0.0002,0.47,3.56272867012689,1.0276535168416427e-14
0.0002,0.47,4.273242102864648,1.0383081497417744e-14
0.0002,0.47,5.125452921186028,1.042192472424696e-14
0.0002,0.47,6.147619773212385,1.0413927067138213e-14
0.0002,0.47,7.373636916997876,1.0353434136613237e-14
0.0002,0.47,8.844158127772937,1.026847745002202e-14
0.0002,0.47,10.607944745521664,1.0156984276920602e-14
0.0002,0.47,12.723482563102534,1.0007375715264136e-14
0.0002,0.47,15.260921169665588,9.800964085931694e-15
0.0002,0.47,18.30440005648556,9.50256615818996e-15
0.0002,0.47,21.954838617072213,9.111739753171037e-15
0.0002,0.47,26.333282555791758,8.6113232751205e-15
0.0002,0.47,31.584917669307885,7.939645751702816e-15
0.0002,0.47,37.883884094713515,7.080581136766407e-15
0.0002,0.47,45.43905066107897,6.073770788699208e-15
0.0002,0.47,54.5009408174232,4.9310548020213585e-15
0.0002,0.47,65.37003979549537,3.7478842500038714e-15
0.0002,0.47,78.40675846642554,2.6871540582584183e-15
0.0002,0.47,94.04338428498275,1.797590187893232e-15
0.0002,0.47,112.79841560546205,1.1666265581210138e-15
0.0002,0.47,135.29375468396742,6.675119218159101e-16
0.0002,0.47,162.27532947368118,4.069919216868965e-16
0.0002,0.47,194.63782801581382,2.1170586824435551e-16
0.0002,0.47,233.45436559941044,1.2361843644136226e-16
0.0002,0.47,280.0120684299615,6.542785875506705e-17
0.0002,0.47,335.85475373360737,3.422882805372754e-17
0.0002,0.47,402.8341215360003,1.8050871131565726e-17
0.0002,0.47,483.1711555954168,8.4995749826008e-18
0.0002,0.47,579.5297694973116,4.36780443312095e-18
0.0002,0.47,695.1051399575583,1.9796199698146686e-18
0.0002,0.47,833.7296563980192,9.278029162557476e-19
0.0002,0.47,1000.0,3.822677823716448e-19
0.0002,0.49,0.13497,0.0
0.0002,0.49,0.16188700853357427,0.0
0.0002,0.49,0.19417206439912238,0.0
0.0002,0.49,0.23289571494674718,0.0
0.0002,0.49,0.27934200632004846,0.0
0.0002,0.49,0.33505106142786867,0.0
0.0002,0.49,0.401870149222468,0.0
0.0002,0.49,0.4820149387016851,0.0
0.0002,0.49,0.578142968770171,0.0
0.0002,0.49,0.6934417701631669,0.0
0.0002,0.49,0.8317345614873042,0.0
0.0002,0.49,0.9976070241769568,0.0
0.0002,0.49,1.1965593601251292,0.0
0.0002,0.49,1.4351886741016888,0.0
0.0002,0.49,1.721407728618132,0.0
0.0002,0.49,2.064707324980101,0.0
0.0002,0.49,2.4764710108793575,0.0
0.0002,0.49,2.9703525499842622,0.0
0.0002,0.49,3.56272867012689,1.0222308736691868e-14
0.0002,0.49,4.273242102864648,1.0360217507123833e-14
0.0002,0.49,5.125452921186028,1.0420734336798717e-14
0.0002,0.49,6.147619773212385,1.0428226525912853e-14
0.0002,0.49,7.373636916997876,1.038649535780435e-14
0.0002,0.49,8.844158127772937,1.0314100639972146e-14
0.0002,0.49,10.607944745521664,1.019894805104695e-14
0.0002,0.49,12.723482563102534,1.0044256357206337e-14
0.0002,0.49,15.260921169665588,9.832470079794067e-15
0.0002,0.49,18.30440005648556,9.534372717081811e-15
0.0002,0.49,21.954838617072213,9.143410345527172e-15
0.0002,0.49,26.333282555791758,8.636850434759706e-15
0.0002,0.49,31.584917669307885,7.959449028909152e-15
0.0002,0.49,37.883884094713515,7.0951581948019535e-15
0.0002,0.49,45.43905066107897,6.0835407770029124e-15
0.0002,0.49,54.5009408174232,4.935758093211511e-15
0.0002,0.49,65.37003979549537,3.747867535990713e-15
0.0002,0.49,78.40675846642554,2.6846952606297134e-15
0.0002,0.49,94.04338428498275,1.794929626956884e-15
0.0002,0.49,112.79841560546205,1.1647749975048459e-15
0.0002,0.49,135.29375468396742,6.666684154753953e-16
0.0002,0.49,162.27532947368118,4.062530364749946e-16
0.0002,0.49,194.63782801581382,2.1105985726347963e-16
0.0002,0.49,233.45436559941044,1.2321189336351889e-16
0.0002,0.49,280.0120684299615,6.519424517501009e-17
0.0002,0.49,335.85475373360737,3.410497410571569e-17
0.0002,0.49,402.8341215360003,1.7990044623851367e-17
0.0002,0.49,483.1711555954168,8.477409883044164e-18
0.0002,0.49,579.5297694973116,4.356665587213143e-18
0.0002,0.49,695.1051399575583,1.974149743809364e-18
0.0002,0.49,833.7296563980192,9.255205985764404e-19
0.0002,0.49,1000.0,3.814855383146876e-19
0.0002,0.5,0.13497,0.0
0.0002,0.5,0.16188700853357427,0.0
0.0002,0.5,0.19417206439912238,0.0
0.0002,0.5,0.23289571494674718,0.0
0.0002,0.5,0.27934200632004846,0.0
0.0002,0.5,0.33505106142786867,0.0
0.0002,0.5,0.401870149222468,0.0
0.0002,0.5,0.4820149387016851,0.0
0.0002,0.5,0.578142968770171,0.0
0.0002,0.5,0.6934417701631669,0.0
0.0002,0.5,0.8317345614873042,0.0
0.0002,0.5,0.9976070241769568,0.0
0.0002,0.5,1.1965593601251292,0.0
0.0002,0.5,1.4351886741016888,0.0
0.0002,0.5,1.721407728618132,0.0
0.0002,0.5,2.064707324980101,0.0
0.0002,0.5,2.4764710108793575,0.0
0.0002,0.5,2.9703525499842622,0.0
0.0002,0.5,3.56272867012689,1.0185576397206568e-14
0.0002,0.5,4.273242102864648,1.0346598567640213e-14
0.0002,0.5,5.125452921186028,1.0422246601161464e-14
0.0002,0.5,6.147619773212385,1.0440102983519143e-14
0.0002,0.5,7.373636916997876,1.0405077330109673e-14
0.0002,0.5,8.844158127772937,1.03358131934659e-14
0.0002,0.5,10.607944745521664,1.0217245819929022e-14
0.0002,0.5,12.723482563102534,1.0062021159207118e-14
0.0002,0.5,15.260921169665588,9.851937853075127e-15
0.0002,0.5,18.30440005648556,9.554146673698635e-15
0.0002,0.5,21.954838617072213,9.163212212561388e-15
0.0002,0.5,26.333282555791758,8.655803510393843e-15
0.0002,0.5,31.584917669307885,7.977394132530891e-15
0.0002,0.5,37.883884094713515,7.111038488748608e-15
0.0002,0.5,45.43905066107897,6.092377583012079e-15
0.0002,0.5,54.5009408174232,4.937744125638251e-15
0.0002,0.5,65.37003979549537,3.7472337030231036e-15
0.0002,0.5,78.40675846642554,2.6829127600569265e-15
0.0002,0.5,94.04338428498275,1.793257773057662e-15
0.0002,0.5,112.79841560546205,1.1636278485878876e-15
0.0002,0.5,135.29375468396742,6.661119827789089e-16
0.0002,0.5,162.27532947368118,4.058215844743627e-16
0.0002,0.5,194.63782801581382,2.1072309857727046e-16
0.0002,0.5,233.45436559941044,1.2299078648988457e-16
0.0002,0.5,280.0120684299615,6.506498840310365e-17
0.0002,0.5,335.85475373360737,3.40423145550065e-17
0.0002,0.5,402.8341215360003,1.7960133068653795e-17
0.0002,0.5,483.1711555954168,8.465577290505391e-18
0.0002,0.5,579.5297694973116,4.3511698603185716e-18
0.0002,0.5,695.1051399575583,1.9718607393218603e-18
0.0002,0.5,833.7296563980192,9.243979777446339e-19
0.0002,0.5,1000.0,3.810059314731062e-19
0.0002,0.52,0.13497,0.0
0.0002,0.52,0.16188700853357427,0.0
0.0002,0.52,0.19417206439912238,0.0
0.0002,0.52,0.23289571494674718,0.0
0.0002,0.52,0.27934200632004846,0.0
0.0002,0.52,0.33505106142786867,0.0
0.0002,0.52,0.401870149222468,0.0
0.0002,0.52,0.4820149387016851,0.0
0.0002,0.52,0.578142968770171,0.0
0.0002,0.52,0.6934417701631669,0.0
0.0002,0.52,0.8317345614873042,0.0
0.0002,0.52,0.9976070241769568,0.0
0.0002,0.52,1.1965593601251292,0.0
0.0002,0.52,1.4351886741016888,0.0
0.0002,0.52,1.721407728618132,0.0
0.0002,0.52,2.064707324980101,0.0
0.0002,0.52,2.4764710108793575,0.0
0.0002,0.52,2.9703525499842622,0.0
0.0002,0.52,3.56272867012689,1.0109378805255521e-14
0.0002,0.52,4.273242102864648,1.0307050650184803e-14
0.0002,0.52,5.125452921186028,1.0412638822027143e-14
0.0002,0.52,6.147619773212385,1.045464915656374e-14
0.0002,0.52,7.373636916997876,1.0431208592685778e-14
0.0002,0.52,8.844158127772937,1.0370650580207523e-14
0.0002,0.52,10.607944745521664,1.0257090672524188e-14
0.0002,0.52,12.723482563102534,1.0104593320079475e-14
0.0002,0.52,15.260921169665588,9.895488701615966e-15
0.0002,0.52,18.30440005648556,9.598713650626259e-15
0.0002,0.52,21.954838617072213,9.205164228118774e-15
0.0002,0.52,26.333282555791758,8.682176848000077e-15
0.0002,0.52,31.584917669307885,7.993873895880295e-15
0.0002,0.52,37.883884094713515,7.123291515788839e-15
0.0002,0.52,45.43905066107897,6.0998892989748e-15
0.0002,0.52,54.5009408174232,4.939755748884228e-15
0.0002,0.52,65.37003979549537,3.74442364925864e-15
0.0002,0.52,78.40675846642554,2.6802263078236665e-15
0.0002,0.52,94.04338428498275,1.7941779468012336e-15
0.0002,0.52,112.79841560546205,1.164072045941321e-15
0.0002,0.52,135.29375468396742,6.649589788001616e-16
0.0002,0.52,162.27532947368118,4.0496987341753603e-16
0.0002,0.52,194.63782801581382,2.1023611659946518e-16
0.0002,0.52,233.45436559941044,1.225803280870298e-16
0.0002,0.52,280.0120684299615,6.480002907776827e-17
0.0002,0.52,335.85475373360737,3.395997635489901e-17
0.0002,0.52,402.8341215360003,1.7927290375899087e-17
0.0002,0.52,483.1711555954168,8.442745802312743e-18
0.0002,0.52,579.5297694973116,4.3425437193650055e-18
0.0002,0.52,695.1051399575583,1.970933395276714e-18
0.0002,0.52,833.7296563980192,9.229519849171824e-19
0.0002,0.52,1000.0,3.7990411195340235e-19
0.0002,0.54,0.13497,0.0
0.0002,0.54,0.16188700853357427,0.0
0.0002,0.54,0.19417206439912238,0.0
0.0002,0.54,0.23289571494674718,0.0
0.0002,0.54,0.27934200632004846,0.0
0.0002,0.54,0.33505106142786867,0.0
0.0002,0.54,0.401870149222468,0.0
0.0002,0.54,0.4820149387016851,0.0
0.0002,0.54,0.578142968770171,0.0
0.0002,0.54,0.6934417701631669,0.0
0.0002,0.54,0.8317345614873042,0.0
0.0002,0.54,0.9976070241769568,0.0
0.0002,0.54,1.1965593601251292,0.0
0.0002,0.54,1.4351886741016888,0.0
0.0002,0.54,1.721407728618132,0.0
0.0002,0.54,2.064707324980101,0.0
0.0002,0.54,2.4764710108793575,0.0
0.0002,0.54,2.9703525499842622,0.0
0.0002,0.54,3.56272867012689,1.0010182606877949e-14
0.0002,0.54,4.273242102864648,1.0257533395262246e-14
0.0002,0.54,5.125452921186028,1.0394369665769824e-14
0.0002,0.54,6.147619773212385,1.045593880319613e-14
0.0002,0.54,7.373636916997876,1.0441053810015669e-14
0.0002,0.54,8.844158127772937,1.0388456541162815e-14
0.0002,0.54,10.607944745521664,1.0284841915566386e-14
0.0002,0.54,12.723482563102534,1.013528466104364e-14
0.0002,0.54,15.260921169665588,9.923491055374547e-15
0.0002,0.54,18.30440005648556,9.624119518345472e-15
0.0002,0.54,21.954838617072213,9.228101450708093e-15
0.0002,0.54,26.333282555791758,8.703571080938925e-15
0.0002,0.54,31.584917669307885,8.012555104276648e-15
0.0002,0.54,37.883884094713515,7.137997949301097e-15
0.0002,0.54,45.43905066107897,6.109885978889881e-15
0.0002,0.54,54.5009408174232,4.94459250119389e-15
0.0002,0.54,65.37003979549537,3.7447379732281164e-15
0.0002,0.54,78.40675846642554,2.6783460746776858e-15
0.0002,0.54,94.04338428498275,1.7923281177183725e-15
0.0002,0.54,112.79841560546205,1.1630722021664883e-15
0.0002,0.54,135.29375468396742,6.64919863481242e-16
0.0002,0.54,162.27532947368118,4.0487846962336547e-16
0.0002,0.54,194.63782801581382,2.0999534176123956e-16
0.0002,0.54,233.45436559941044,1.222215940950528e-16
0.0002,0.54,280.0120684299615,6.451217929897664e-17
0.0002,0.54,335.85475373360737,3.3875638474176033e-17
0.0002,0.54,402.8341215360003,1.7901772745877516e-17
0.0002,0.54,483.1711555954168,8.429946945843656e-18
0.0002,0.54,579.5297694973116,4.336862190401211e-18
0.0002,0.54,695.1051399575583,1.9689232358868996e-18
0.0002,0.54,833.7296563980192,9.213698686468305e-19
0.0002,0.54,1000.0,3.788510892530294e-19
0.0002,0.57,0.13497,0.0
0.0002,0.57,0.16188700853357427,0.0
0.0002,0.57,0.19417206439912238,0.0
0.0002,0.57,0.23289571494674718,0.0
0.0002,0.57,0.27934200632004846,0.0
0.0002,0.57,0.33505106142786867,0.0
0.0002,0.57,0.401870149222468,0.0
0.0002,0.57,0.4820149387016851,0.0
0.0002,0.57,0.578142968770171,0.0
0.0002,0.57,0.6934417701631669,0.0
0.0002,0.57,0.8317345614873042,0.0
0.0002,0.57,0.9976070241769568,0.0
0.0002,0.57,1.1965593601251292,0.0
0.0002,0.57,1.4351886741016888,0.0
0.0002,0.57,1.721407728618132,0.0
0.0002,0.57,2.064707324980101,0.0
0.0002,0.57,2.4764710108793575,0.0
0.0002,0.57,2.9703525499842622,0.0
0.0002,0.57,3.56272867012689,9.828723933464614e-15
0.0002,0.57,4.273242102864648,1.0138355306369406e-14
0.0002,0.57,5.125452921186028,1.0335022190392381e-14
0.0002,0.57,6.147619773212385,1.0450158045332602e-14
0.0002,0.57,7.373636916997876,1.0461231752109242e-14
0.0002,0.57,8.844158127772937,1.0421793455688967e-14
0.0002,0.57,10.607944745521664,1.0313081856606386e-14
0.0002,0.57,12.723482563102534,1.016837257527128e-14
0.0002,0.57,15.260921169665588,9.968042632208687e-15
0.0002,0.57,18.30440005648556,9.670992243542034e-15
0.0002,0.57,21.954838617072213,9.273053144284438e-15
0.0002,0.57,26.333282555791758,8.740781240600368e-15
0.0002,0.57,31.584917669307885,8.043027824774723e-15
0.0002,0.57,37.883884094713515,7.162469244907164e-15
0.0002,0.57,45.43905066107897,6.1263755568350135e-15
0.0002,0.57,54.5009408174232,4.952264139346909e-15
0.0002,0.57,65.37003979549537,3.74484333715709e-15
0.0002,0.57,78.40675846642554,2.6744067754109088e-15
0.0002,0.57,94.04338428498275,1.7877385616169822e-15
0.0002,0.57,112.79841560546205,1.1591847922391753e-15
0.0002,0.57,135.29375468396742,6.622742086278095e-16
0.0002,0.57,162.27532947368118,4.0347052392109588e-16
0.0002,0.57,194.63782801581382,2.0946609476758402e-16
0.0002,0.57,233.45436559941044,1.217314079274521e-16
0.0002,0.57,280.0120684299615,6.414252864146024e-17
0.0002,0.57,335.85475373360737,3.367875179444409e-17
0.0002,0.57,402.8341215360003,1.7805260611279407e-17
0.0002,0.57,483.1711555954168,8.395873636561891e-18
0.0002,0.57,579.5297694973116,4.322428411613226e-18
0.0002,0.57,695.1051399575583,1.9635101814722868e-18
0.0002,0.57,833.7296563980192,9.185989011591155e-19
0.0002,0.57,1000.0,3.775266210119463e-19
0.0002,0.6,0.13497,0.0
0.0002,0.6,0.16188700853357427,0.0
0.0002,0.6,0.19417206439912238,0.0
0.0002,0.6,0.23289571494674718,0.0
0.0002,0.6,0.27934200632004846,0.0
0.0002,0.6,0.33505106142786867,0.0
0.0002,0.6,0.401870149222468,0.0
0.0002,0.6,0.4820149387016851,0.0
0.0002,0.6,0.578142968770171,0.0
0.0002,0.6,0.6934417701631669,0.0
0.0002,0.6,0.8317345614873042,0.0
0.0002,0.6,0.9976070241769568,0.0
0.0002,0.6,1.1965593601251292,0.0
0.0002,0.6,1.4351886741016888,0.0
0.0002,0.6,1.721407728618132,0.0
0.0002,0.6,2.064707324980101,0.0
0.0002,0.6,2.4764710108793575,0.0
0.0002,0.6,2.9703525499842622,0.0
0.0002,0.6,3.56272867012689,9.636503440545996e-15
0.0002,0.6,4.273242102864648,1.0010589383056717e-14
0.0002,0.6,5.125452921186028,1.0268447576710305e-14
0.0002,0.6,6.147619773212385,1.0436257253876467e-14
0.0002,0.6,7.373636916997876,1.048096666771895e-14
0.0002,0.6,8.844158127772937,1.0470688499736095e-14
0.0002,0.6,10.607944745521664,1.038483179383269e-14
0.0002,0.6,12.723482563102534,1.0243274730262876e-14
0.0002,0.6,15.260921169665588,1.0031557785934799e-14
0.0002,0.6,18.30440005648556,9.732638962498194e-15
0.0002,0.6,21.954838617072213,9.332848021045595e-15
0.0002,0.6,26.333282555791758,8.791891439939179e-15
0.0002,0.6,31.584917669307885,8.083313951193147e-15
0.0002,0.6,37.883884094713515,7.190011600699363e-15
0.0002,0.6,45.43905066107897,6.1421289832761295e-15
0.0002,0.6,54.5009408174232,4.9570455036600475e-15
0.0002,0.6,65.37003979549537,3.742033417975465e-15
0.0002,0.6,78.40675846642554,2.6682221683709204e-15
0.0002,0.6,94.04338428498275,1.781937803582131e-15
0.0002,0.6,112.79841560546205,1.1543257061957443e-15
0.0002,0.6,135.29375468396742,6.586928378860036e-16
0.0002,0.6,162.27532947368118,4.0148885340136327e-16
0.0002,0.6,194.63782801581382,2.0867224914982487e-16
0.0002,0.6,233.45436559941044,1.2109008359144517e-16
0.0002,0.6,280.0120684299615,6.372445418115477e-17
0.0002,0.6,335.85475373360737,3.3516400571088723e-17
0.0002,0.6,402.8341215360003,1.7732083112774777e-17
0.0002,0.6,483.1711555954168,8.355889623079743e-18
0.0002,0.6,579.5297694973116,4.302245866182991e-18
0.0002,0.6,695.1051399575583,1.9555558427128133e-18
0.0002,0.6,833.7296563980192,9.15527329791188e-19
0.0002,0.6,1000.0,3.764144902945036e-19
0.0002,0.65,0.13497,0.0
0.0002,0.65,0.16188700853357427,0.0
0.0002,0.65,0.19417206439912238,0.0
0.0002,0.65,0.23289571494674718,0.0
0.0002,0.65,0.27934200632004846,0.0
0.0002,0.65,0.33505106142786867,0.0
0.0002,0.65,0.401870149222468,0.0
0.0002,0.65,0.4820149387016851,0.0
0.0002,0.65,0.578142968770171,0.0
0.0002,0.65,0.6934417701631669,0.0
0.0002,0.65,0.8317345614873042,0.0
0.0002,0.65,0.9976070241769568,0.0
0.0002,0.65,1.1965593601251292,0.0
0.0002,0.65,1.4351886741016888,0.0
0.0002,0.65,1.721407728618132,0.0
0.0002,0.65,2.064707324980101,0.0
0.0002,0.65,2.4764710108793575,0.0
0.0002,0.65,2.9703525499842622,0.0
0.0002,0.65,3.56272867012689,9.21128969048379e-15
0.0002,0.65,4.273242102864648,9.71786883647372e-15
0.0002,0.65,5.125452921186028,1.0086838340728959e-14
0.0002,0.65,6.147619773212385,1.03477635143653e-14
0.0002,0.65,7.373636916997876,1.0463989468223615e-14
0.0002,0.65,8.844158127772937,1.050883787256862e-14
0.0002,0.65,10.607944745521664,1.0445294218371457e-14
0.0002,0.65,12.723482563102534,1.032009082702994e-14
0.0002,0.65,15.260921169665588,1.0118144651951643e-14
0.0002,0.65,18.30440005648556,9.819098981425774e-15
0.0002,0.65,21.954838617072213,9.415607903034336e-15
0.0002,0.65,26.333282555791758,8.872356792761492e-15
0.0002,0.65,31.584917669307885,8.154384653198977e-15
0.0002,0.65,37.883884094713515,7.24491868694621e-15
0.0002,0.65,45.43905066107897,6.182207670388915e-15
0.0002,0.65,54.5009408174232,4.980305979731463e-15
0.0002,0.65,65.37003979549537,3.747408541796856e-15
0.0002,0.65,78.40675846642554,2.6635656902767273e-15
0.0002,0.65,94.04338428498275,1.7747650988466486e-15
0.0002,0.65,112.79841560546205,1.1467556037917459e-15
0.0002,0.65,135.29375468396742,6.519988840529901e-16
0.0002,0.65,162.27532947368118,3.9758736366482047e-16
0.0002,0.65,194.63782801581382,2.0704033563429086e-16
0.0002,0.65,233.45436559941044,1.2002904521693063e-16
0.0002,0.65,280.0120684299615,6.312586787879223e-17
0.0002,0.65,335.85475373360737,3.325935949856239e-17
0.0002,0.65,402.8341215360003,1.7604553935726335e-17
0.0002,0.65,483.1711555954168,8.284285537402362e-18
0.0002,0.65,579.5297694973116,4.263570679796679e-18
0.0002,0.65,695.1051399575583,1.938465356945263e-18
0.0002,0.65,833.7296563980192,9.091618471478148e-19
0.0002,0.65,1000.0,3.7431683967035153e-19
0.0002,0.7,0.13497,0.0
0.0002,0.7,0.16188700853357427,0.0
0.0002,0.7,0.19417206439912238,0.0
0.0002,0.7,0.23289571494674718,0.0
0.0002,0.7,0.27934200632004846,0.0
0.0002,0.7,0.33505106142786867,0.0
0.0002,0.7,0.401870149222468,0.0
0.0002,0.7,0.4820149387016851,0.0
0.0002,0.7,0.578142968770171,0.0
0.0002,0.7,0.6934417701631669,0.0
0.0002,0.7,0.8317345614873042,0.0
0.0002,0.7,0.9976070241769568,0.0
0.0002,0.7,1.1965593601251292,0.0
0.0002,0.7,1.4351886741016888,0.0
0.0002,0.7,1.721407728618132,0.0
0.0002,0.7,2.064707324980101,0.0
0.0002,0.7,2.4764710108793575,0.0
0.0002,0.7,2.9703525499842622,0.0
0.0002,0.7,3.56272867012689,8.737304736335755e-15
0.0002,0.7,4.273242102864648,9.340875683692628e-15
0.0002,0.7,5.125452921186028,9.816718956298692e-15
0.0002,0.7,6.147619773212385,1.0182988035541113e-14
0.0002,0.7,7.373636916997876,1.0388730356305943e-14
0.0002,0.7,8.844158127772937,1.0508923310761243e-14
0.0002,0.7,10.607944745521664,1.0486478276235585e-14
0.0002,0.7,12.723482563102534,1.0392809400051055e-14
0.0002,0.7,15.260921169665588,1.0211843038226448e-14
0.0002,0.7,18.30440005648556,9.918220136845436e-15
0.0002,0.7,21.954838617072213,9.511788086506183e-15
0.0002,0.7,26.333282555791758,8.956682256700728e-15
0.0002,0.7,31.584917669307885,8.219942947897744e-15
